"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00020010","renipress.microred_7_00_00","8","00020010","CENTRO MUNICIPAL DE TERAPIA FISICA Y REHABILITACION","060301","99","1","3","76855214","ANTUANET ELIZABETH LANDA MATURRANO ","06/04/2014","JIRÓN JIRON CACERES 707 DISTRITO CELENDIN PROVINCIA CELENDIN DEPARTAMENTO CAJAMARCA","20148289825","3","-78.1447739","-6.865482"
"renipress.eess_00021376","renipress.microred_19_00_00","8","00021376","CONSULTORIO MEDICO MUNICIPAL DE LAMBAYEQUE","140301","99","1","3","074281602/#949649248","RANCES AMUDSEN DIAZ CORREA ","01/01/2008","CALLE FERREÑAFE 600","20175975234","2","",""
"renipress.eess_00021417","renipress.microred_34_00_00","9","00021417","CENTRO MEDICO MUNICIPAL DE ATENCIÓN BASICA","250101","3","1","3","961011340","JHONNY VICTOR MATOS ARRATEA ","01/07/2015","AAHH 9 OCTUBRE LT 2 MZ 24","20154572792","2","",""
"renipress.eess_00021551","renipress.microred_4_00_00","8","00021551","HOSPITAL GERIATRICO MUNICIPAL","040104","99","1","3","054-608844; 054-6371","OSCAR ANTONIO MORRIBERON ROSAS ","07/09/2015","AVENIDA PUMACAHUA S/N CERRO COLORADO AREQUIPA AREQUIPA","20154489895","1","",""
"renipress.eess_00021605","renipress.microred_7_00_00","9","00021605","CENTRO DE DIAGNOSTICO ALEMANIA-ENCAÑADA","060105","2","1","3","076-340641","ROXANA RUBIO SANCHEZ ","20/09/2007","JIRÓN JR. MIGUEL GRAU S/N S/N JR. MIGUEL GRAU S/N ENCAÑADA CAJAMARCA CAJAMARCA","20170026609","2","",""
"renipress.eess_00021922","renipress.microred_7_00_00","9","00021922","CENTRO MÉDICO MUNICIPAL ""GERMÁN CONTRERAS JARA""","060201","99","1","3","976181325","KATHERINE VIRGINIA HUANCA CAMPOS ","01/01/2015","JR. BALTA S/N CUADRA 5","20148288853","2","",""
"renipress.eess_00023282","renipress.microred_36_00_00","8","00023282","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150115","3","1","3"," (51) 1-2729421","GIMENA PATRICIA JURGENS ROJAS ","09/05/2016","AVENIDA MANCO CAPAC  NÚMERO 218 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00023377","renipress.microred_11_00_00","8","00023377","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","080104","3","1","3","(51) 84276494","LIZA IBETH ZEVALLOS ARELLANO ","27/01/2014","AVENIDA o B 1-C-7 LARAPA GRANDE SAN JERONIMO CUSCO CUSCO","20509510149","2","",""
"renipress.eess_00023899","renipress.microred_36_00_00","8","00023899","ESPECIALIDADES MÉDICAS QUIRÚRGICAS SAN BORJA","150130","7","1","3","(51) 999046052","LEONCIO CARLOS MERINO DURAN ","28/02/2017","AVENIDA SAN BORJA SUR NÚMERO 285 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","1","",""
"renipress.eess_00023926","renipress.microred_21_00_00","8","00023926","SOLIDARIDAD SALUD - EMMSA","150137","3","1","3","(51) 993315257","BRYAN MAURICIO RIOS SOLORZANO ","16/01/2017","AVENIDA LA CULTURA NÚMERO S/N DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00024179","renipress.microred_35_00_00","8","00024179","SOLIDARIDAD SALUD AMANCAES","150128","3","1","3","(51) 1-2642222","RONALD ALEXIS ALOR GARCIA ","29/03/2017","AVENIDA PROLONGACIÓN FLOR DE AMANCAES  S/N NÚMERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00024453","renipress.microred_35_00_00","8","00024453","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRANSPORTE ASISTIDO DE PACIENTES","150128","99","1","3","(51) 1-2242222","MIGUEL DE GUADALUPE ESPINOZA CESPEDES ","30/10/2017","AVENIDA PROLONGACIÓN FLOR DE AMANCAES NÚMERO 1377 DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","3","-77.0296613","-12.01871415"
"renipress.eess_00024761","renipress.microred_8_00_00","9","00024761","CONSULTORIOS MÉDICOS MUNICIPALES MONSEÑOR LUIS VALLEJOS SANTONI","070105","2","1","3","(51) 1-4531474","OSCAR ERNESTO GORDILLO MARINA ","03/07/2017","MALECÓN PARDO NÚMERO S/N DISTRITO LA PUNTA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20131379600","2","",""
"renipress.eess_00024763","renipress.microred_4_00_00","8","00024763","ESTABLECIMIENTO DE SALUD MUNICIPAL","040104","99","1","3","054-608844","OSCAR ANTONIO MORRIBERON ROSAS ","26/01/2018","AVENIDA PUMACAHU NÚMERO /N DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20600575806","3","-71.5557385","-16.3814477"
"renipress.eess_00024945","renipress.microred_30_00_00","8","00024945","SOLIDARIDAD SALUD TARAPOTO","220901","3","1","3","(51) 1-264-2222","AQUILES PINEDO AREVALO ","28/02/2017","JIRÓN JIMENEZ PIMENTAL NÚMERO 1309 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN","20509510149","2","",""
"renipress.eess_00024946","renipress.microred_11_00_00","8","00024946","MUNICIPAL CUSCO","080101","3","1","3","084-241958","CAROLINA ITUSACA FLORES ","28/12/2016","CALLE AFLIGIDOS NÚMERO 150 PISO 2 DISTRITO CUSCO PROVINCIA CUSCO DEPARTAMENTO CUSCO","20177217043","2","",""
"renipress.eess_00025331","renipress.microred_35_00_00","8","00025331","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRASLADO DE PACIENTES","150128","99","1","3","(01) 264-2112","MIGUEL DE GUADALUPE ESPINOZA CESPEDES ","10/05/2018","AVENIDA Prolongación Flor de Amancaes NÚMERO 1377 URBANIZACIÓN Flor de Amancaes DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","3","-77.02955803","-12.01725205"
"renipress.eess_00025469","renipress.microred_11_00_00","8","00025469","SISTEMA METROPOLITANO DE LA SOLIDARIDAD - WANCHAQ","080108","3","1","3","(51) 084-386060","HELMUTH AMEL VERA ENRIQUEZ ","27/03/2018","AVENIDA MICAELA BASTIDAS NÚMERO S/N DISTRITO WANCHAQ PROVINCIA CUSCO DEPARTAMENTO CUSCO","20509510149","2","-71.96569621","-13.52246316"
"renipress.eess_00026892","renipress.microred_14_00_00","9","00026892","CENTRO MÉDICO MUNICIPAL DE LUYANDO","100605","1","1","3","938288234","POOL STIV SUELDO INZA ","04/02/2019","AVENIDA LOS COLONOS N?ERO S/N DISTRITO LUYANDO PROVINCIA LEONCIO PRADO DEPARTAMENTO HUANUCO","20172357378","2","-75.9833","-9.23333"
